"STATION","species1","species2","overlap"
"FTGI","VEER","RBGR",2.60549728223962e-16
"FTGI","VEER","INBU",1.08317416856573e-16
"FTGI","VEER","RWBL",1.22578209419109e-16
"FTGI","VEER","COGR",2.42966018801736e-16
"FTGI","VEER","BHCO",1.47473324920272e-16
"FTGI","VEER","BAOR",3.1323146532742e-16
"FTGI","VEER","PUFI",1.20863479501008e-05
"FTGI","VEER","HOFI",1.29120353258787e-16
"FTGI","VEER","PISI",3.84167116056054e-09
"FTGI","VEER","AMGO",3.08829691136259e-16
"FTGI","VEER","EVGR",0.389901882263685
"FTGI","HETH","WOTH",0.541912380757266
"FTGI","HETH","AMRO",1.10937886793473e-16
"FTGI","HETH","GRCA",1.41698020632604e-16
"FTGI","HETH","BRTH",0.11297337226579
"FTGI","HETH","CEDW",1.88846014830659e-16
"FTGI","HETH","TEWA",0.0812001286934878
"FTGI","HETH","NAWA",1.75361705804885e-16
"FTGI","HETH","YEWA",2.3004581662828e-16
"FTGI","HETH","CSWA",1.34147293300753e-16
"FTGI","HETH","MAWA",0.0453934132494481
"FTGI","HETH","MYWA",0.749821336942175
"FTGI","HETH","BAWW",0.312319762144629
"FTGI","HETH","AMRE",0.210468949108921
"FTGI","HETH","OVEN",0.224350299733908
"FTGI","HETH","MOWA",0.270160145565629
"FTGI","HETH","COYE",2.11375254662626e-16
"FTGI","HETH","WIWA",1.62941866981945e-16
"FTGI","HETH","CAWA",0.0948680752492096
"FTGI","HETH","SCTA",2.61210268322918e-11
"FTGI","HETH","CHSP",2.14603253003973e-16
"FTGI","HETH","FISP",3.06973548477793e-08
"FTGI","HETH","SOSP",1.32644113873448e-16
"FTGI","HETH","WTSP",2.41653859243645e-16
"FTGI","HETH","NOCA",3.90051254125161e-15
"FTGI","HETH","RBGR",0.670841164636754
"FTGI","HETH","INBU",4.74692537563779e-09
"FTGI","HETH","RWBL",0.139868816808148
"FTGI","HETH","COGR",1.50284468394578e-16
"FTGI","HETH","BHCO",0.0486332347507555
"FTGI","HETH","BAOR",0.137443065711328
"FTGI","HETH","PUFI",1.94566770286545e-16
"FTGI","HETH","HOFI",1.11719373604378e-16
"FTGI","HETH","PISI",2.29570879069227e-16
"FTGI","HETH","AMGO",0.693588867443421
"FTGI","HETH","EVGR",7.50120320877792e-17
"FTGI","WOTH","AMRO",1.03445019545102e-16
"FTGI","WOTH","GRCA",1.69589916342994e-16
"FTGI","WOTH","BRTH",0.0240790558508622
"FTGI","WOTH","CEDW",1.83044831281567e-16
"FTGI","WOTH","TEWA",0.035786641944205
"FTGI","WOTH","NAWA",1.82074807347571e-16
"FTGI","WOTH","YEWA",2.1544592198994e-16
"FTGI","WOTH","CSWA",1.23703917412526e-11
"FTGI","WOTH","MAWA",0.0657299831804303
"FTGI","WOTH","MYWA",0.749759791345154
"FTGI","WOTH","BAWW",0.515548415671837
"FTGI","WOTH","AMRE",0.0930983920581113
"FTGI","WOTH","OVEN",0.10622817444028
"FTGI","WOTH","MOWA",0.501029205713804
"FTGI","WOTH","COYE",2.25741977995739e-16
"FTGI","WOTH","WIWA",1.37808822368896e-09
"FTGI","WOTH","CAWA",0.0478019587507935
"FTGI","WOTH","SCTA",2.1624873535564e-07
"FTGI","WOTH","CHSP",2.26832220579516e-16
"FTGI","WOTH","FISP",0.000226557341309163
"FTGI","WOTH","SOSP",1.71380943209819e-16
"FTGI","WOTH","WTSP",1.30881735611856e-12
"FTGI","WOTH","NOCA",1.46984174997435e-08
"FTGI","WOTH","RBGR",0.562448560502111
"FTGI","WOTH","INBU",4.78463837498664e-06
"FTGI","WOTH","RWBL",0.056537232619565
"FTGI","WOTH","COGR",1.56730061390573e-16
"FTGI","WOTH","BHCO",0.0300169250671319
"FTGI","WOTH","BAOR",0.337938947465333
"FTGI","WOTH","PUFI",1.7961238083339e-16
"FTGI","WOTH","HOFI",1.14365337718137e-12
"FTGI","WOTH","PISI",2.29776541689389e-16
"FTGI","WOTH","AMGO",0.800843467843346
"FTGI","WOTH","EVGR",8.85989512264728e-17
"FTGI","AMRO","GRCA",0.000399869724281897
"FTGI","AMRO","BRTH",5.63954598909957e-05
"FTGI","AMRO","CEDW",9.01275494869897e-17
"FTGI","AMRO","TEWA",1.12339005881062e-16
"FTGI","AMRO","NAWA",0.0124446371454385
"FTGI","AMRO","YEWA",0.0589903761369476
"FTGI","AMRO","CSWA",0.0436946307590442
"FTGI","AMRO","MAWA",2.1501743441103e-15
"FTGI","AMRO","MYWA",9.05241861156224e-17
"FTGI","AMRO","BAWW",1.0259306443713e-16
"FTGI","AMRO","AMRE",9.88832384957424e-14
"FTGI","AMRO","OVEN",8.48718106506343e-17
"FTGI","AMRO","MOWA",1.11141266735386e-16
"FTGI","AMRO","COYE",1.00872953677363e-16
"FTGI","AMRO","WIWA",4.22900776539409e-06
"FTGI","AMRO","CAWA",1.07158536381155e-16
"FTGI","AMRO","SCTA",0.29351094567489
"FTGI","AMRO","CHSP",5.32070952211177e-11
"FTGI","AMRO","FISP",3.6960697022612e-13
"FTGI","AMRO","SOSP",0.00469532046557828
"FTGI","AMRO","WTSP",0.412836195616448
"FTGI","AMRO","NOCA",0.0125139934304707
"FTGI","AMRO","RBGR",1.05237557839614e-16
"FTGI","AMRO","INBU",0.100279374956239
"FTGI","AMRO","RWBL",9.80278100537348e-17
"FTGI","AMRO","COGR",0.227032224999322
"FTGI","AMRO","BHCO",1.06600003877402e-16
"FTGI","AMRO","BAOR",9.52902512018407e-17
"FTGI","AMRO","PUFI",7.19859766038091e-17
"FTGI","AMRO","HOFI",0.450734812980569
"FTGI","AMRO","PISI",1.33333973013282e-16
"FTGI","AMRO","AMGO",1.08570995718265e-16
"FTGI","AMRO","EVGR",1.81353735075445e-16
"FTGI","GRCA","BRTH",2.73382410768219e-13
"FTGI","GRCA","CEDW",0.00936351308119439
"FTGI","GRCA","TEWA",1.16677524477135e-16
"FTGI","GRCA","NAWA",0.400555556494835
"FTGI","GRCA","YEWA",0.0245587829587569
"FTGI","GRCA","CSWA",8.70629983875002e-08
"FTGI","GRCA","MAWA",8.92043032703112e-17
"FTGI","GRCA","MYWA",1.41771466760677e-16
"FTGI","GRCA","BAWW",1.36142814840243e-16
"FTGI","GRCA","AMRE",1.10004504677351e-16
"FTGI","GRCA","OVEN",1.01041374150638e-16
"FTGI","GRCA","MOWA",1.12655807941538e-16
"FTGI","GRCA","COYE",0.346860842472875
"FTGI","GRCA","WIWA",1.90508981261851e-16
"FTGI","GRCA","CAWA",1.0979142246511e-16
"FTGI","GRCA","SCTA",0.000383114574081851
"FTGI","GRCA","CHSP",0.468867249830473
"FTGI","GRCA","FISP",1.300809887944e-16
"FTGI","GRCA","SOSP",0.497361708669079
"FTGI","GRCA","WTSP",0.14956793598954
"FTGI","GRCA","NOCA",4.62686048938604e-10
"FTGI","GRCA","RBGR",1.8148291784057e-16
"FTGI","GRCA","INBU",0.00649851844100493
"FTGI","GRCA","RWBL",1.14113741519905e-16
"FTGI","GRCA","COGR",0.066102060146129
"FTGI","GRCA","BHCO",1.14771371520898e-16
"FTGI","GRCA","BAOR",1.26590880205319e-16
"FTGI","GRCA","PUFI",0.0689635233515968
"FTGI","GRCA","HOFI",0.000374181821977004
"FTGI","GRCA","PISI",0.191609023019175
"FTGI","GRCA","AMGO",1.73874591203573e-16
"FTGI","GRCA","EVGR",1.48634653854756e-16
"FTGI","BRTH","CEDW",1.42424153269259e-16
"FTGI","BRTH","TEWA",0.163443495939739
"FTGI","BRTH","NAWA",2.69383571270162e-11
"FTGI","BRTH","YEWA",2.03903429055477e-16
"FTGI","BRTH","CSWA",0.234441437502134
"FTGI","BRTH","MAWA",0.117429700010442
"FTGI","BRTH","MYWA",0.0416835971975984
"FTGI","BRTH","BAWW",0.00387623288864028
"FTGI","BRTH","AMRE",0.218233247247213
"FTGI","BRTH","OVEN",0.210088059109763
"FTGI","BRTH","MOWA",0.00204998328694847
"FTGI","BRTH","COYE",1.47299067153301e-16
"FTGI","BRTH","WIWA",0.410684132498563
"FTGI","BRTH","CAWA",0.119235887165676
"FTGI","BRTH","SCTA",0.236930135048975
"FTGI","BRTH","CHSP",1.23913300374245e-16
"FTGI","BRTH","FISP",0.517833497899035
"FTGI","BRTH","SOSP",2.38093840128821e-06
"FTGI","BRTH","WTSP",0.0118884104858434
"FTGI","BRTH","NOCA",0.349309584077414
"FTGI","BRTH","RBGR",0.00533441747269721
"FTGI","BRTH","INBU",0.40814712660007
"FTGI","BRTH","RWBL",0.211991335361934
"FTGI","BRTH","COGR",0.0249805786897736
"FTGI","BRTH","BHCO",0.132700440622842
"FTGI","BRTH","BAOR",4.25911127954309e-05
"FTGI","BRTH","PUFI",1.05406721404371e-16
"FTGI","BRTH","HOFI",0.103486893200619
"FTGI","BRTH","PISI",1.66933018554207e-16
"FTGI","BRTH","AMGO",0.0383052315176642
"FTGI","BRTH","EVGR",9.0178324191184e-17
"FTGI","CEDW","TEWA",1.75673486494197e-16
"FTGI","CEDW","NAWA",3.6015941164256e-05
"FTGI","CEDW","YEWA",1.86664869321491e-16
"FTGI","CEDW","CSWA",1.03747983617403e-16
"FTGI","CEDW","MAWA",2.06485760709227e-16
"FTGI","CEDW","MYWA",1.58668524103209e-16
"FTGI","CEDW","BAWW",1.41312212714723e-16
"FTGI","CEDW","AMRE",1.7550154867776e-16
"FTGI","CEDW","OVEN",1.94804070334254e-16
"FTGI","CEDW","MOWA",1.34897137939652e-16
"FTGI","CEDW","COYE",0.171254342207542
"FTGI","CEDW","WIWA",1.16630461935725e-16
"FTGI","CEDW","CAWA",1.8761893105929e-16
"FTGI","CEDW","SCTA",8.18129783614928e-16
"FTGI","CEDW","CHSP",0.149510466366055
"FTGI","CEDW","FISP",1.81308357363635e-16
"FTGI","CEDW","SOSP",0.362218782686147
"FTGI","CEDW","WTSP",4.19186004793552e-06
"FTGI","CEDW","NOCA",1.08749996483724e-16
"FTGI","CEDW","RBGR",2.04934815382114e-16
"FTGI","CEDW","INBU",2.10176428241817e-11
"FTGI","CEDW","RWBL",1.82581394924385e-16
"FTGI","CEDW","COGR",4.63066708874886e-12
"FTGI","CEDW","BHCO",1.91860695811731e-16
"FTGI","CEDW","BAOR",1.33783237044629e-16
"FTGI","CEDW","PUFI",0.462915342413791
"FTGI","CEDW","HOFI",1.02224131698433e-16
"FTGI","CEDW","PISI",0.137895857377547
"FTGI","CEDW","AMGO",2.38257086050839e-16
"FTGI","CEDW","EVGR",9.82090547526108e-17
"FTGI","TEWA","NAWA",1.43271076757381e-16
"FTGI","TEWA","YEWA",1.80741524029786e-16
"FTGI","TEWA","CSWA",3.9974406132285e-10
"FTGI","TEWA","MAWA",0.261983872812403
"FTGI","TEWA","MYWA",0.0220582980630837
"FTGI","TEWA","BAWW",0.00159190625331359
"FTGI","TEWA","AMRE",0.623867971265865
"FTGI","TEWA","OVEN",0.724231606910184
"FTGI","TEWA","MOWA",0.000719063981937727
"FTGI","TEWA","COYE",1.56175743274109e-16
"FTGI","TEWA","WIWA",6.65591685488571e-08
"FTGI","TEWA","CAWA",0.559771088767814
"FTGI","TEWA","SCTA",2.6517948293818e-06
"FTGI","TEWA","CHSP",1.44724549953378e-16
"FTGI","TEWA","FISP",0.00336637494254377
"FTGI","TEWA","SOSP",3.46790993234816e-16
"FTGI","TEWA","WTSP",2.16645166917496e-11
"FTGI","TEWA","NOCA",7.57453740665332e-07
"FTGI","TEWA","RBGR",0.0014372576867356
"FTGI","TEWA","INBU",4.00893859702098e-05
"FTGI","TEWA","RWBL",0.780294345049879
"FTGI","TEWA","COGR",1.72056665592657e-16
"FTGI","TEWA","BHCO",0.787256788287148
"FTGI","TEWA","BAOR",9.77789079672994e-06
"FTGI","TEWA","PUFI",1.42466698601371e-16
"FTGI","TEWA","HOFI",5.06778190333817e-11
"FTGI","TEWA","PISI",1.57959269620989e-16
"FTGI","TEWA","AMGO",0.0239614401169027
"FTGI","TEWA","EVGR",1.10315023430155e-16
"FTGI","NAWA","YEWA",0.0723707244199778
"FTGI","NAWA","CSWA",1.65393951604997e-05
"FTGI","NAWA","MAWA",1.60910558201097e-16
"FTGI","NAWA","MYWA",1.76534274252621e-16
"FTGI","NAWA","BAWW",1.55094211389674e-16
"FTGI","NAWA","AMRE",1.49387378242942e-16
"FTGI","NAWA","OVEN",1.21682564085826e-16
"FTGI","NAWA","MOWA",1.34556183063131e-16
"FTGI","NAWA","COYE",0.0244551372512794
"FTGI","NAWA","WIWA",4.1997195058241e-15
"FTGI","NAWA","CAWA",1.60179958096352e-16
"FTGI","NAWA","SCTA",0.00774073645554075
"FTGI","NAWA","CHSP",0.09761910963652
"FTGI","NAWA","FISP",1.81912107015637e-16
"FTGI","NAWA","SOSP",0.298318858798896
"FTGI","NAWA","WTSP",0.282148183574775
"FTGI","NAWA","NOCA",2.09081756597594e-07
"FTGI","NAWA","RBGR",2.35831714952267e-16
"FTGI","NAWA","INBU",0.0223655823021566
"FTGI","NAWA","RWBL",1.28828416813697e-16
"FTGI","NAWA","COGR",0.13078501409833
"FTGI","NAWA","BHCO",1.06440727366101e-16
"FTGI","NAWA","BAOR",1.48607293740589e-16
"FTGI","NAWA","PUFI",0.00142429283102924
"FTGI","NAWA","HOFI",0.00941514477140151
"FTGI","NAWA","PISI",0.00660809126484336
"FTGI","NAWA","AMGO",2.21139516643019e-16
"FTGI","NAWA","EVGR",1.89430472615818e-16
"FTGI","YEWA","CSWA",1.49593274844313e-07
"FTGI","YEWA","MAWA",2.44887170351279e-16
"FTGI","YEWA","MYWA",2.0962709539977e-16
"FTGI","YEWA","BAWW",2.34988857046096e-16
"FTGI","YEWA","AMRE",2.46087778939744e-16
"FTGI","YEWA","OVEN",1.60439336648971e-16
"FTGI","YEWA","MOWA",2.3514261684076e-16
"FTGI","YEWA","COYE",1.77253567266844e-16
"FTGI","YEWA","WIWA",1.79798716395815e-16
"FTGI","YEWA","CAWA",1.78342637195871e-16
"FTGI","YEWA","SCTA",0.00719054741068942
"FTGI","YEWA","CHSP",1.69235977719976e-05
"FTGI","YEWA","FISP",2.1792747409228e-16
"FTGI","YEWA","SOSP",0.0182193573600656
"FTGI","YEWA","WTSP",0.195374474966242
"FTGI","YEWA","NOCA",2.26034710943184e-13
"FTGI","YEWA","RBGR",2.15222007673137e-16
"FTGI","YEWA","INBU",0.0318512148546031
"FTGI","YEWA","RWBL",1.58159833961817e-16
"FTGI","YEWA","COGR",0.313630381261607
"FTGI","YEWA","BHCO",1.62609252511486e-16
"FTGI","YEWA","BAOR",2.56531397682488e-16
"FTGI","YEWA","PUFI",1.61305357121389e-16
"FTGI","YEWA","HOFI",0.0101109986141512
"FTGI","YEWA","PISI",2.03330578605996e-16
"FTGI","YEWA","AMGO",2.43101122341558e-16
"FTGI","YEWA","EVGR",2.7204248956836e-16
"FTGI","CSWA","MAWA",0.00280744600942393
"FTGI","CSWA","MYWA",1.30615356102394e-16
"FTGI","CSWA","BAWW",1.17087070549984e-16
"FTGI","CSWA","AMRE",0.000162773938547407
"FTGI","CSWA","OVEN",1.77990766997033e-05
"FTGI","CSWA","MOWA",1.3273431194971e-16
"FTGI","CSWA","COYE",1.15680724176672e-16
"FTGI","CSWA","WIWA",0.367105593180006
"FTGI","CSWA","CAWA",5.76195416229151e-07
"FTGI","CSWA","SCTA",0.563077385732048
"FTGI","CSWA","CHSP",9.6431938289547e-16
"FTGI","CSWA","FISP",0.054652061100424
"FTGI","CSWA","SOSP",0.000161672934555525
"FTGI","CSWA","WTSP",0.102456323673251
"FTGI","CSWA","NOCA",0.721531473226677
"FTGI","CSWA","RBGR",1.69783142317993e-16
"FTGI","CSWA","INBU",0.605162421079299
"FTGI","CSWA","RWBL",5.42274216643579e-06
"FTGI","CSWA","COGR",0.0283438396082179
"FTGI","CSWA","BHCO",8.93301652224387e-06
"FTGI","CSWA","BAOR",1.10109787415253e-16
"FTGI","CSWA","PUFI",9.80256574669931e-17
"FTGI","CSWA","HOFI",0.430685047125197
"FTGI","CSWA","PISI",1.49959548795999e-16
"FTGI","CSWA","AMGO",1.77088965500549e-16
"FTGI","CSWA","EVGR",1.72178379680362e-16
"FTGI","MAWA","MYWA",0.0403271030124211
"FTGI","MAWA","BAWW",0.0399318302260171
"FTGI","MAWA","AMRE",0.492145795909561
"FTGI","MAWA","OVEN",0.369461470787632
"FTGI","MAWA","MOWA",0.0399407323739259
"FTGI","MAWA","COYE",1.3157154188797e-16
"FTGI","MAWA","WIWA",0.0323608236276037
"FTGI","MAWA","CAWA",0.5548144453973
"FTGI","MAWA","SCTA",0.0210002932658075
"FTGI","MAWA","CHSP",1.14599091367136e-16
"FTGI","MAWA","FISP",0.273309647817942
"FTGI","MAWA","SOSP",4.70345181400253e-10
"FTGI","MAWA","WTSP",1.24567960423478e-05
"FTGI","MAWA","NOCA",0.0359537291348376
"FTGI","MAWA","RBGR",0.0362218730133657
"FTGI","MAWA","INBU",0.0416366845053068
"FTGI","MAWA","RWBL",0.40173464355938
"FTGI","MAWA","COGR",3.31632317476194e-06
"FTGI","MAWA","BHCO",0.353242512276397
"FTGI","MAWA","BAOR",0.0398990724770633
"FTGI","MAWA","PUFI",1.63034045173023e-16
"FTGI","MAWA","HOFI",0.0006493549822512
"FTGI","MAWA","PISI",1.52914252601019e-16
"FTGI","MAWA","AMGO",0.0409704613559896
"FTGI","MAWA","EVGR",8.61104864557494e-17
"FTGI","MYWA","BAWW",0.422704078668717
"FTGI","MYWA","AMRE",0.113404035202417
"FTGI","MYWA","OVEN",0.131621050783015
"FTGI","MYWA","MOWA",0.380753688541671
"FTGI","MYWA","COYE",2.00029870033571e-16
"FTGI","MYWA","WIWA",1.58069460480605e-16
"FTGI","MYWA","CAWA",0.0414377336095582
"FTGI","MYWA","SCTA",1.81409500977656e-14
"FTGI","MYWA","CHSP",1.91065207412786e-16
"FTGI","MYWA","FISP",2.45918680287983e-12
"FTGI","MYWA","SOSP",1.45538815873869e-16
"FTGI","MYWA","WTSP",1.40952028501497e-16
"FTGI","MYWA","NOCA",1.39467565767615e-16
"FTGI","MYWA","RBGR",0.733311854395401
"FTGI","MYWA","INBU",1.13235071238258e-11
"FTGI","MYWA","RWBL",0.0596765597372949
"FTGI","MYWA","COGR",1.54799363744662e-16
"FTGI","MYWA","BHCO",0.00963164370838811
"FTGI","MYWA","BAOR",0.231113717760701
"FTGI","MYWA","PUFI",1.7737861326545e-16
"FTGI","MYWA","HOFI",1.11429640986452e-16
"FTGI","MYWA","PISI",2.04346091232479e-16
"FTGI","MYWA","AMGO",0.902887176755328
"FTGI","MYWA","EVGR",1.09786853151784e-16
"FTGI","BAWW","AMRE",0.0255475839741142
"FTGI","BAWW","OVEN",0.0325075275272827
"FTGI","BAWW","MOWA",0.893855383378433
"FTGI","BAWW","COYE",2.02577528714405e-16
"FTGI","BAWW","WIWA",1.43055788591291e-16
"FTGI","BAWW","CAWA",0.00481750809787955
"FTGI","BAWW","SCTA",1.08117610779262e-13
"FTGI","BAWW","CHSP",1.90785694131883e-16
"FTGI","BAWW","FISP",4.00039078912491e-12
"FTGI","BAWW","SOSP",9.54923731592275e-17
"FTGI","BAWW","WTSP",1.41583719813709e-16
"FTGI","BAWW","NOCA",1.10025353871252e-16
"FTGI","BAWW","RBGR",0.258319424847076
"FTGI","BAWW","INBU",1.7418884625296e-11
"FTGI","BAWW","RWBL",0.00724824207442147
"FTGI","BAWW","COGR",1.39479222075888e-16
"FTGI","BAWW","BHCO",0.000488445881069319
"FTGI","BAWW","BAOR",0.721507541511897
"FTGI","BAWW","PUFI",1.41282037721895e-16
"FTGI","BAWW","HOFI",1.05266646846859e-16
"FTGI","BAWW","PISI",2.04859328108304e-16
"FTGI","BAWW","AMGO",0.413713860082429
"FTGI","BAWW","EVGR",1.19873339005689e-16
"FTGI","AMRE","OVEN",0.871670300984231
"FTGI","AMRE","MOWA",0.0189094919362714
"FTGI","AMRE","COYE",1.46640818643928e-16
"FTGI","AMRE","WIWA",0.00267527311292356
"FTGI","AMRE","CAWA",0.682961813935611
"FTGI","AMRE","SCTA",0.00248331846474236
"FTGI","AMRE","CHSP",1.20546163291734e-16
"FTGI","AMRE","FISP",0.0863691307293568
"FTGI","AMRE","SOSP",4.28137655675693e-10
"FTGI","AMRE","WTSP",1.9504275123457e-06
"FTGI","AMRE","NOCA",0.00424929961542921
"FTGI","AMRE","RBGR",0.0460489903389991
"FTGI","AMRE","INBU",0.0067588569973835
"FTGI","AMRE","RWBL",0.829659847055462
"FTGI","AMRE","COGR",1.93817234735348e-07
"FTGI","AMRE","BHCO",0.60103536339174
"FTGI","AMRE","BAOR",0.00237362369494373
"FTGI","AMRE","PUFI",1.29632053864915e-16
"FTGI","AMRE","HOFI",4.50188362174312e-05
"FTGI","AMRE","PISI",1.51801028186715e-16
"FTGI","AMRE","AMGO",0.0941190841873696
"FTGI","AMRE","EVGR",1.00821107028568e-16
"FTGI","OVEN","MOWA",0.0243219240413925
"FTGI","OVEN","COYE",1.53403713596164e-16
"FTGI","OVEN","WIWA",0.000882193625013541
"FTGI","OVEN","CAWA",0.6184850903448
"FTGI","OVEN","SCTA",0.00108327741863925
"FTGI","OVEN","CHSP",1.32011766338685e-16
"FTGI","OVEN","FISP",0.0481173355157754
"FTGI","OVEN","SOSP",1.451806172985e-12
"FTGI","OVEN","WTSP",8.37200258535832e-08
"FTGI","OVEN","NOCA",0.0018865422534639
"FTGI","OVEN","RBGR",0.0615442442470152
"FTGI","OVEN","INBU",0.00391371289540301
"FTGI","OVEN","RWBL",0.866695346395489
"FTGI","OVEN","COGR",2.02459274342456e-10
"FTGI","OVEN","BHCO",0.642833403153382
"FTGI","OVEN","BAOR",0.00270666903326366
"FTGI","OVEN","PUFI",1.5045246262762e-16
"FTGI","OVEN","HOFI",3.0607978640535e-06
"FTGI","OVEN","PISI",1.59030833537491e-16
"FTGI","OVEN","AMGO",0.1096091447135
"FTGI","OVEN","EVGR",7.12861189878412e-17
"FTGI","MOWA","COYE",1.70829347805118e-16
"FTGI","MOWA","WIWA",1.83823485640516e-16
"FTGI","MOWA","CAWA",0.0029422303642178
"FTGI","MOWA","SCTA",1.36552030484851e-14
"FTGI","MOWA","CHSP",1.63861914034041e-16
"FTGI","MOWA","FISP",1.52420865778338e-13
"FTGI","MOWA","SOSP",1.08972138464575e-16
"FTGI","MOWA","WTSP",1.49235904684733e-16
"FTGI","MOWA","NOCA",1.305802956773e-16
"FTGI","MOWA","RBGR",0.213737920211437
"FTGI","MOWA","INBU",2.22974841530429e-12
"FTGI","MOWA","RWBL",0.00423840993972658
"FTGI","MOWA","COGR",1.35743052175225e-16
"FTGI","MOWA","BHCO",0.000220348512088189
"FTGI","MOWA","BAOR",0.719735351815392
"FTGI","MOWA","PUFI",1.29928092691954e-16
"FTGI","MOWA","HOFI",1.20571349645144e-16
"FTGI","MOWA","PISI",1.74969760041101e-16
"FTGI","MOWA","AMGO",0.372555630002356
"FTGI","MOWA","EVGR",1.35703601928702e-16
"FTGI","COYE","WIWA",1.497774993975e-16
"FTGI","COYE","CAWA",1.44134541121016e-16
"FTGI","COYE","SCTA",2.85445345487851e-13
"FTGI","COYE","CHSP",0.751819043648878
"FTGI","COYE","FISP",1.42701428803993e-16
"FTGI","COYE","SOSP",0.269573878141975
"FTGI","COYE","WTSP",0.000612974554304642
"FTGI","COYE","NOCA",1.22218542028484e-16
"FTGI","COYE","RBGR",2.25039338292236e-16
"FTGI","COYE","INBU",1.08606097366384e-08
"FTGI","COYE","RWBL",1.47077376735924e-16
"FTGI","COYE","COGR",7.28934053821736e-08
"FTGI","COYE","BHCO",1.63561936119341e-16
"FTGI","COYE","BAOR",1.85957968379334e-16
"FTGI","COYE","PUFI",0.279218238755323
"FTGI","COYE","HOFI",2.88868079328808e-15
"FTGI","COYE","PISI",0.559680842137381
"FTGI","COYE","AMGO",2.46516325849994e-16
"FTGI","COYE","EVGR",9.52369453161016e-17
"FTGI","WIWA","CAWA",6.76358060584594e-05
"FTGI","WIWA","SCTA",0.23460097914114
"FTGI","WIWA","CHSP",1.65145201598759e-16
"FTGI","WIWA","FISP",0.236329750365447
"FTGI","WIWA","SOSP",6.25594223248652e-07
"FTGI","WIWA","WTSP",0.00763647381959412
"FTGI","WIWA","NOCA",0.527876333638534
"FTGI","WIWA","RBGR",1.86776226840277e-16
"FTGI","WIWA","INBU",0.649000178625349
"FTGI","WIWA","RWBL",0.000510705575186654
"FTGI","WIWA","COGR",0.0249758863875139
"FTGI","WIWA","BHCO",0.00113685980659808
"FTGI","WIWA","BAOR",1.554655839718e-16
"FTGI","WIWA","PUFI",1.12831385778275e-16
"FTGI","WIWA","HOFI",0.0827836664662985
"FTGI","WIWA","PISI",1.58047482954541e-16
"FTGI","WIWA","AMGO",2.09861501773224e-16
"FTGI","WIWA","EVGR",1.20793713250031e-16
"FTGI","CAWA","SCTA",0.000155530106602938
"FTGI","CAWA","CHSP",1.30936771208465e-16
"FTGI","CAWA","FISP",0.0475930584691925
"FTGI","CAWA","SOSP",4.19661527360069e-14
"FTGI","CAWA","WTSP",3.08767442905899e-09
"FTGI","CAWA","NOCA",0.000219339481794833
"FTGI","CAWA","RBGR",0.00703749946152635
"FTGI","CAWA","INBU",0.000968271694011635
"FTGI","CAWA","RWBL",0.642150771553688
"FTGI","CAWA","COGR",1.89855620077504e-13
"FTGI","CAWA","BHCO",0.546302362681769
"FTGI","CAWA","BAOR",7.80224087659538e-05
"FTGI","CAWA","PUFI",1.61505645151737e-16
"FTGI","CAWA","HOFI",7.37426248611964e-08
"FTGI","CAWA","PISI",1.61296395228905e-16
"FTGI","CAWA","AMGO",0.0403518225656009
"FTGI","CAWA","EVGR",1.11268604160333e-16
"FTGI","SCTA","CHSP",9.99815327269137e-08
"FTGI","SCTA","FISP",0.121883095164698
"FTGI","SCTA","SOSP",0.00328089222445607
"FTGI","SCTA","WTSP",0.291771072429942
"FTGI","SCTA","NOCA",0.430439997955071
"FTGI","SCTA","RBGR",1.33475352014822e-16
"FTGI","SCTA","INBU",0.497588503149138
"FTGI","SCTA","RWBL",0.000711378747584453
"FTGI","SCTA","COGR",0.110747884039944
"FTGI","SCTA","BHCO",0.00125190962051586
"FTGI","SCTA","BAOR",1.23333843495138e-16
"FTGI","SCTA","PUFI",3.92291572957649e-15
"FTGI","SCTA","HOFI",0.798051050635068
"FTGI","SCTA","PISI",5.23759245995888e-15
"FTGI","SCTA","AMGO",5.38191027239765e-13
"FTGI","SCTA","EVGR",1.73926462990848e-16
"FTGI","CHSP","FISP",1.31907936734127e-16
"FTGI","CHSP","SOSP",0.378474988929879
"FTGI","CHSP","WTSP",0.0240703659569459
"FTGI","CHSP","NOCA",1.44497381237414e-16
"FTGI","CHSP","RBGR",2.3913561383769e-16
"FTGI","CHSP","INBU",5.12449059606849e-05
"FTGI","CHSP","RWBL",1.33980048960585e-16
"FTGI","CHSP","COGR",0.00335930839025806
"FTGI","CHSP","BHCO",1.43177309520322e-16
"FTGI","CHSP","BAOR",1.83643633190113e-16
"FTGI","CHSP","PUFI",0.320463069762361
"FTGI","CHSP","HOFI",2.6356435451036e-08
"FTGI","CHSP","PISI",0.621473518513413
"FTGI","CHSP","AMGO",2.53378966007632e-16
"FTGI","CHSP","EVGR",1.20888447733953e-16
"FTGI","FISP","SOSP",3.94956497253112e-09
"FTGI","FISP","WTSP",0.000210575794546862
"FTGI","FISP","NOCA",0.171373593932441
"FTGI","FISP","RBGR",1.77946940029682e-16
"FTGI","FISP","INBU",0.212537037669795
"FTGI","FISP","RWBL",0.0826983923362401
"FTGI","FISP","COGR",0.000520319516049082
"FTGI","FISP","BHCO",0.113253880280712
"FTGI","FISP","BAOR",2.12703571039477e-16
"FTGI","FISP","PUFI",1.12627938638645e-16
